review_text,rating,label
review sample 3938 with generic restaurant feedback text,3.0,0
review sample 3939 with generic restaurant feedback text,3.0,0
review sample 3940 with generic restaurant feedback text,3.0,0
review sample 3941 with generic restaurant feedback text,3.0,0
review sample 3942 with generic restaurant feedback text,3.0,0
review sample 3943 with generic restaurant feedback text,3.0,0
review sample 3944 with generic restaurant feedback text,3.0,0
review sample 3945 with generic restaurant feedback text,3.0,0
review sample 3946 with generic restaurant feedback text,3.0,0
review sample 3947 with generic restaurant feedback text,3.0,0
review sample 3948 with generic restaurant feedback text,3.0,0
review sample 3949 with generic restaurant feedback text,3.0,0
review sample 3950 with generic restaurant feedback text,3.0,0
review sample 3951 with generic restaurant feedback text,3.0,0
review sample 3952 with generic restaurant feedback text,3.0,0
review sample 3953 with generic restaurant feedback text,3.0,0
review sample 3954 with generic restaurant feedback text,3.0,0
review sample 3955 with generic restaurant feedback text,3.0,0
review sample 3956 with generic restaurant feedback text,3.0,0
review sample 3957 with generic restaurant feedback text,3.0,0
review sample 3958 with generic restaurant feedback text,3.0,0
review sample 3959 with generic restaurant feedback text,3.0,0
review sample 3960 with generic restaurant feedback text,3.0,0
review sample 3961 with generic restaurant feedback text,3.0,0
review sample 3962 with generic restaurant feedback text,3.0,0
review sample 3963 with generic restaurant feedback text,3.0,0
review sample 3964 with generic restaurant feedback text,3.0,0
review sample 3965 with generic restaurant feedback text,3.0,0
review sample 3966 with generic restaurant feedback text,3.0,0
review sample 3967 with generic restaurant feedback text,3.0,0
review sample 3968 with generic restaurant feedback text,3.0,0
review sample 3969 with generic restaurant feedback text,3.0,0
review sample 3970 with generic restaurant feedback text,3.0,0
review sample 3971 with generic restaurant feedback text,3.0,0
review sample 3972 with generic restaurant feedback text,3.0,0
review sample 3973 with generic restaurant feedback text,3.0,0
review sample 3974 with generic restaurant feedback text,3.0,0
review sample 3975 with generic restaurant feedback text,3.0,0
review sample 3976 with generic restaurant feedback text,3.0,0
review sample 3977 with generic restaurant feedback text,3.0,0
review sample 3978 with generic restaurant feedback text,3.0,0
review sample 3979 with generic restaurant feedback text,3.0,0
review sample 3980 with generic restaurant feedback text,3.0,0
review sample 3981 with generic restaurant feedback text,3.0,0
review sample 3982 with generic restaurant feedback text,3.0,0
review sample 3983 with generic restaurant feedback text,3.0,0
review sample 3984 with generic restaurant feedback text,3.0,0
review sample 3985 with generic restaurant feedback text,3.0,0
review sample 3986 with generic restaurant feedback text,3.0,0
review sample 3987 with generic restaurant feedback text,3.0,0
review sample 3988 with generic restaurant feedback text,3.0,0
review sample 3989 with generic restaurant feedback text,3.0,0
review sample 3990 with generic restaurant feedback text,3.0,0
review sample 3991 with generic restaurant feedback text,3.0,0
review sample 3992 with generic restaurant feedback text,3.0,0
review sample 3993 with generic restaurant feedback text,3.0,0
review sample 3994 with generic restaurant feedback text,3.0,0
review sample 3995 with generic restaurant feedback text,3.0,0
review sample 3996 with generic restaurant feedback text,3.0,0
review sample 3997 with generic restaurant feedback text,3.0,0
review sample 3998 with generic restaurant feedback text,3.0,0
review sample 3999 with generic restaurant feedback text,3.0,0
review sample 4000 with generic restaurant feedback text,3.0,0
review sample 4001 with generic restaurant feedback text,3.0,0
review sample 4002 with generic restaurant feedback text,3.0,0
review sample 4003 with generic restaurant feedback text,3.0,0
review sample 4004 with generic restaurant feedback text,3.0,0
review sample 4005 with generic restaurant feedback text,3.0,0
review sample 4006 with generic restaurant feedback text,3.0,0
review sample 4007 with generic restaurant feedback text,3.0,0
review sample 4008 with generic restaurant feedback text,3.0,0
review sample 4009 with generic restaurant feedback text,3.0,0
review sample 4010 with generic restaurant feedback text,3.0,0
review sample 4011 with generic restaurant feedback text,3.0,0
review sample 4012 with generic restaurant feedback text,3.0,0
review sample 4013 with generic restaurant feedback text,3.0,0
review sample 4014 with generic restaurant feedback text,3.0,0
review sample 4015 with generic restaurant feedback text,3.0,0
review sample 4016 with generic restaurant feedback text,3.0,0
review sample 4017 with generic restaurant feedback text,3.0,0
review sample 4018 with generic restaurant feedback text,3.0,0
review sample 4019 with generic restaurant feedback text,3.0,0
review sample 4020 with generic restaurant feedback text,3.0,0
review sample 4021 with generic restaurant feedback text,3.0,0
review sample 4022 with generic restaurant feedback text,3.0,0
review sample 4023 with generic restaurant feedback text,3.0,0
review sample 4024 with generic restaurant feedback text,3.0,0
review sample 4025 with generic restaurant feedback text,3.0,0
review sample 4026 with generic restaurant feedback text,3.0,0
review sample 4027 with generic restaurant feedback text,3.0,0
review sample 4028 with generic restaurant feedback text,3.0,0
review sample 4029 with generic restaurant feedback text,3.0,0
review sample 4030 with generic restaurant feedback text,3.0,0
review sample 4031 with generic restaurant feedback text,3.0,0
review sample 4032 with generic restaurant feedback text,3.0,0
review sample 4033 with generic restaurant feedback text,3.0,0
review sample 4034 with generic restaurant feedback text,3.0,0
review sample 4035 with generic restaurant feedback text,3.0,0
review sample 4036 with generic restaurant feedback text,3.0,0
review sample 4037 with generic restaurant feedback text,3.0,0
review sample 4038 with generic restaurant feedback text,3.0,0
review sample 4039 with generic restaurant feedback text,3.0,0
review sample 4040 with generic restaurant feedback text,3.0,0
review sample 4041 with generic restaurant feedback text,3.0,0
review sample 4042 with generic restaurant feedback text,3.0,0
review sample 4043 with generic restaurant feedback text,3.0,0
review sample 4044 with generic restaurant feedback text,3.0,0
review sample 4045 with generic restaurant feedback text,3.0,0
review sample 4046 with generic restaurant feedback text,3.0,0
review sample 4047 with generic restaurant feedback text,3.0,0
review sample 4048 with generic restaurant feedback text,3.0,0
review sample 4049 with generic restaurant feedback text,3.0,0
review sample 4050 with generic restaurant feedback text,3.0,0
review sample 4051 with generic restaurant feedback text,3.0,0
review sample 4052 with generic restaurant feedback text,3.0,0
review sample 4053 with generic restaurant feedback text,3.0,0
review sample 4054 with generic restaurant feedback text,3.0,0
review sample 4055 with generic restaurant feedback text,3.0,0
review sample 4056 with generic restaurant feedback text,3.0,0
review sample 4057 with generic restaurant feedback text,3.0,0
review sample 4058 with generic restaurant feedback text,3.0,0
review sample 4059 with generic restaurant feedback text,3.0,0
review sample 4060 with generic restaurant feedback text,3.0,0
review sample 4061 with generic restaurant feedback text,3.0,0
review sample 4062 with generic restaurant feedback text,3.0,0
review sample 4063 with generic restaurant feedback text,3.0,0
review sample 4064 with generic restaurant feedback text,3.0,0
review sample 4065 with generic restaurant feedback text,3.0,0
review sample 4066 with generic restaurant feedback text,3.0,0
review sample 4067 with generic restaurant feedback text,3.0,0
review sample 4068 with generic restaurant feedback text,3.0,0
review sample 4069 with generic restaurant feedback text,3.0,0
review sample 4070 with generic restaurant feedback text,3.0,0
review sample 4071 with generic restaurant feedback text,3.0,0
review sample 4072 with generic restaurant feedback text,3.0,0
review sample 4073 with generic restaurant feedback text,3.0,0
review sample 4074 with generic restaurant feedback text,3.0,0
review sample 4075 with generic restaurant feedback text,3.0,0
review sample 4076 with generic restaurant feedback text,3.0,0
review sample 4077 with generic restaurant feedback text,3.0,0
review sample 4078 with generic restaurant feedback text,3.0,0
review sample 4079 with generic restaurant feedback text,3.0,0
review sample 4080 with generic restaurant feedback text,3.0,0
review sample 4081 with generic restaurant feedback text,3.0,0
review sample 4082 with generic restaurant feedback text,3.0,0
review sample 4083 with generic restaurant feedback text,3.0,0
review sample 4084 with generic restaurant feedback text,3.0,0
review sample 4085 with generic restaurant feedback text,3.0,0
review sample 4086 with generic restaurant feedback text,3.0,0
review sample 4087 with generic restaurant feedback text,3.0,0
review sample 4088 with generic restaurant feedback text,3.0,0
review sample 4089 with generic restaurant feedback text,3.0,0
review sample 4090 with generic restaurant feedback text,3.0,0
review sample 4091 with generic restaurant feedback text,3.0,0
review sample 4092 with generic restaurant feedback text,3.0,0
review sample 4093 with generic restaurant feedback text,3.0,0
review sample 4094 with generic restaurant feedback text,3.0,0
review sample 4095 with generic restaurant feedback text,3.0,0
review sample 4096 with generic restaurant feedback text,3.0,0
review sample 4097 with generic restaurant feedback text,3.0,0
review sample 4098 with generic restaurant feedback text,3.0,0
review sample 4099 with generic restaurant feedback text,3.0,0
review sample 4100 with generic restaurant feedback text,3.0,0
review sample 4101 with generic restaurant feedback text,3.0,0
review sample 4102 with generic restaurant feedback text,3.0,0
review sample 4103 with generic restaurant feedback text,3.0,0
review sample 4104 with generic restaurant feedback text,3.0,0
review sample 4105 with generic restaurant feedback text,3.0,0
review sample 4106 with generic restaurant feedback text,3.0,0
review sample 4107 with generic restaurant feedback text,3.0,0
review sample 4108 with generic restaurant feedback text,3.0,0
review sample 4109 with generic restaurant feedback text,3.0,0
review sample 4110 with generic restaurant feedback text,3.0,0
review sample 4111 with generic restaurant feedback text,3.0,0
review sample 4112 with generic restaurant feedback text,3.0,0
review sample 4113 with generic restaurant feedback text,3.0,0
review sample 4114 with generic restaurant feedback text,3.0,0
review sample 4115 with generic restaurant feedback text,3.0,0
review sample 4116 with generic restaurant feedback text,3.0,0
review sample 4117 with generic restaurant feedback text,3.0,0
review sample 4118 with generic restaurant feedback text,3.0,0
review sample 4119 with generic restaurant feedback text,3.0,0
review sample 4120 with generic restaurant feedback text,3.0,0
review sample 4121 with generic restaurant feedback text,3.0,0
review sample 4122 with generic restaurant feedback text,3.0,0
review sample 4123 with generic restaurant feedback text,3.0,0
review sample 4124 with generic restaurant feedback text,3.0,0
review sample 4125 with generic restaurant feedback text,3.0,0
review sample 4126 with generic restaurant feedback text,3.0,0
review sample 4127 with generic restaurant feedback text,3.0,0
review sample 4128 with generic restaurant feedback text,3.0,0
review sample 4129 with generic restaurant feedback text,3.0,0
review sample 4130 with generic restaurant feedback text,3.0,0
review sample 4131 with generic restaurant feedback text,3.0,0
review sample 4132 with generic restaurant feedback text,3.0,0
review sample 4133 with generic restaurant feedback text,3.0,0
review sample 4134 with generic restaurant feedback text,3.0,0
review sample 4135 with generic restaurant feedback text,3.0,0
review sample 4136 with generic restaurant feedback text,3.0,0
review sample 4137 with generic restaurant feedback text,3.0,0
review sample 4138 with generic restaurant feedback text,3.0,0
review sample 4139 with generic restaurant feedback text,3.0,0
review sample 4140 with generic restaurant feedback text,3.0,0
review sample 4141 with generic restaurant feedback text,3.0,0
review sample 4142 with generic restaurant feedback text,3.0,0
review sample 4143 with generic restaurant feedback text,3.0,0
review sample 4144 with generic restaurant feedback text,3.0,0
review sample 4145 with generic restaurant feedback text,3.0,0
review sample 4146 with generic restaurant feedback text,3.0,0
review sample 4147 with generic restaurant feedback text,3.0,0
review sample 4148 with generic restaurant feedback text,3.0,0
review sample 4149 with generic restaurant feedback text,3.0,0
review sample 4150 with generic restaurant feedback text,3.0,0
review sample 4151 with generic restaurant feedback text,3.0,0
review sample 4152 with generic restaurant feedback text,3.0,0
review sample 4153 with generic restaurant feedback text,3.0,0
review sample 4154 with generic restaurant feedback text,3.0,0
review sample 4155 with generic restaurant feedback text,3.0,0
review sample 4156 with generic restaurant feedback text,3.0,0
review sample 4157 with generic restaurant feedback text,3.0,0
review sample 4158 with generic restaurant feedback text,3.0,0
review sample 4159 with generic restaurant feedback text,3.0,0
review sample 4160 with generic restaurant feedback text,3.0,0
review sample 4161 with generic restaurant feedback text,3.0,0
review sample 4162 with generic restaurant feedback text,3.0,0
review sample 4163 with generic restaurant feedback text,3.0,0
review sample 4164 with generic restaurant feedback text,3.0,0
review sample 4165 with generic restaurant feedback text,3.0,0
review sample 4166 with generic restaurant feedback text,3.0,0
review sample 4167 with generic restaurant feedback text,3.0,0
review sample 4168 with generic restaurant feedback text,3.0,0
review sample 4169 with generic restaurant feedback text,3.0,0
review sample 4170 with generic restaurant feedback text,3.0,0
review sample 4171 with generic restaurant feedback text,3.0,0
review sample 4172 with generic restaurant feedback text,3.0,0
review sample 4173 with generic restaurant feedback text,3.0,0
review sample 4174 with generic restaurant feedback text,3.0,0
review sample 4175 with generic restaurant feedback text,3.0,0
review sample 4176 with generic restaurant feedback text,3.0,0
review sample 4177 with generic restaurant feedback text,3.0,0
review sample 4178 with generic restaurant feedback text,3.0,0
review sample 4179 with generic restaurant feedback text,3.0,0
review sample 4180 with generic restaurant feedback text,3.0,0
review sample 4181 with generic restaurant feedback text,3.0,0
review sample 4182 with generic restaurant feedback text,3.0,0
review sample 4183 with generic restaurant feedback text,3.0,0
review sample 4184 with generic restaurant feedback text,3.0,0
review sample 4185 with generic restaurant feedback text,3.0,0
review sample 4186 with generic restaurant feedback text,3.0,0
review sample 4187 with generic restaurant feedback text,3.0,0
review sample 4188 with generic restaurant feedback text,3.0,0
review sample 4189 with generic restaurant feedback text,3.0,0
review sample 4190 with generic restaurant feedback text,3.0,0
review sample 4191 with generic restaurant feedback text,3.0,0
review sample 4192 with generic restaurant feedback text,3.0,0
review sample 4193 with generic restaurant feedback text,3.0,0
review sample 4194 with generic restaurant feedback text,3.0,0
review sample 4195 with generic restaurant feedback text,3.0,0
review sample 4196 with generic restaurant feedback text,3.0,0
review sample 4197 with generic restaurant feedback text,3.0,0
review sample 4198 with generic restaurant feedback text,3.0,0
review sample 4199 with generic restaurant feedback text,3.0,0
review sample 4200 with generic restaurant feedback text,3.0,0
review sample 4201 with generic restaurant feedback text,3.0,0
review sample 4202 with generic restaurant feedback text,3.0,0
review sample 4203 with generic restaurant feedback text,3.0,0
review sample 4204 with generic restaurant feedback text,3.0,0
review sample 4205 with generic restaurant feedback text,3.0,0
review sample 4206 with generic restaurant feedback text,3.0,0
review sample 4207 with generic restaurant feedback text,3.0,0
review sample 4208 with generic restaurant feedback text,3.0,0
review sample 4209 with generic restaurant feedback text,3.0,0
review sample 4210 with generic restaurant feedback text,3.0,0
review sample 4211 with generic restaurant feedback text,3.0,0
review sample 4212 with generic restaurant feedback text,3.0,0
review sample 4213 with generic restaurant feedback text,3.0,0
review sample 4214 with generic restaurant feedback text,3.0,0
review sample 4215 with generic restaurant feedback text,3.0,0
review sample 4216 with generic restaurant feedback text,3.0,0
review sample 4217 with generic restaurant feedback text,3.0,0
review sample 4218 with generic restaurant feedback text,3.0,0
review sample 4219 with generic restaurant feedback text,3.0,0
review sample 4220 with generic restaurant feedback text,3.0,0
review sample 4221 with generic restaurant feedback text,3.0,0
review sample 4222 with generic restaurant feedback text,3.0,0
review sample 4223 with generic restaurant feedback text,3.0,0
review sample 4224 with generic restaurant feedback text,3.0,0
review sample 4225 with generic restaurant feedback text,3.0,0
review sample 4226 with generic restaurant feedback text,3.0,0
review sample 4227 with generic restaurant feedback text,3.0,0
review sample 4228 with generic restaurant feedback text,3.0,0
review sample 4229 with generic restaurant feedback text,3.0,0
review sample 4230 with generic restaurant feedback text,3.0,0
review sample 4231 with generic restaurant feedback text,3.0,0
review sample 4232 with generic restaurant feedback text,3.0,0
review sample 4233 with generic restaurant feedback text,3.0,0
review sample 4234 with generic restaurant feedback text,3.0,0
review sample 4235 with generic restaurant feedback text,3.0,0
review sample 4236 with generic restaurant feedback text,3.0,0
review sample 4237 with generic restaurant feedback text,3.0,0
review sample 4238 with generic restaurant feedback text,3.0,0
review sample 4239 with generic restaurant feedback text,3.0,0
review sample 4240 with generic restaurant feedback text,3.0,0
review sample 4241 with generic restaurant feedback text,3.0,0
review sample 4242 with generic restaurant feedback text,3.0,0
review sample 4243 with generic restaurant feedback text,3.0,0
review sample 4244 with generic restaurant feedback text,3.0,0
review sample 4245 with generic restaurant feedback text,3.0,0
review sample 4246 with generic restaurant feedback text,3.0,0
review sample 4247 with generic restaurant feedback text,3.0,0
review sample 4248 with generic restaurant feedback text,3.0,0
review sample 4249 with generic restaurant feedback text,3.0,0
review sample 4250 with generic restaurant feedback text,3.0,0
review sample 4251 with generic restaurant feedback text,3.0,0
review sample 4252 with generic restaurant feedback text,3.0,0
review sample 4253 with generic restaurant feedback text,3.0,0
review sample 4254 with generic restaurant feedback text,3.0,0
review sample 4255 with generic restaurant feedback text,3.0,0
review sample 4256 with generic restaurant feedback text,3.0,0
review sample 4257 with generic restaurant feedback text,3.0,0
review sample 4258 with generic restaurant feedback text,3.0,0
review sample 4259 with generic restaurant feedback text,3.0,0
review sample 4260 with generic restaurant feedback text,3.0,0
review sample 4261 with generic restaurant feedback text,3.0,0
review sample 4262 with generic restaurant feedback text,3.0,0
review sample 4263 with generic restaurant feedback text,3.0,0
review sample 4264 with generic restaurant feedback text,3.0,0
review sample 4265 with generic restaurant feedback text,3.0,0
review sample 4266 with generic restaurant feedback text,3.0,0
review sample 4267 with generic restaurant feedback text,3.0,0
review sample 4268 with generic restaurant feedback text,3.0,0
review sample 4269 with generic restaurant feedback text,3.0,0
review sample 4270 with generic restaurant feedback text,3.0,0
review sample 4271 with generic restaurant feedback text,3.0,0
review sample 4272 with generic restaurant feedback text,3.0,0
review sample 4273 with generic restaurant feedback text,3.0,0
review sample 4274 with generic restaurant feedback text,3.0,0
review sample 4275 with generic restaurant feedback text,3.0,0
review sample 4276 with generic restaurant feedback text,3.0,0
review sample 4277 with generic restaurant feedback text,3.0,0
review sample 4278 with generic restaurant feedback text,3.0,0
review sample 4279 with generic restaurant feedback text,3.0,0
review sample 4280 with generic restaurant feedback text,3.0,0
review sample 4281 with generic restaurant feedback text,3.0,0
review sample 4282 with generic restaurant feedback text,3.0,0
review sample 4283 with generic restaurant feedback text,3.0,0
review sample 4284 with generic restaurant feedback text,3.0,0
review sample 4285 with generic restaurant feedback text,3.0,0
review sample 4286 with generic restaurant feedback text,3.0,0
review sample 4287 with generic restaurant feedback text,3.0,0
review sample 4288 with generic restaurant feedback text,3.0,0
review sample 4289 with generic restaurant feedback text,3.0,0
review sample 4290 with generic restaurant feedback text,3.0,0
review sample 4291 with generic restaurant feedback text,3.0,0
review sample 4292 with generic restaurant feedback text,3.0,0
review sample 4293 with generic restaurant feedback text,3.0,0
review sample 4294 with generic restaurant feedback text,3.0,0
review sample 4295 with generic restaurant feedback text,3.0,0
review sample 4296 with generic restaurant feedback text,3.0,0
review sample 4297 with generic restaurant feedback text,3.0,0
review sample 4298 with generic restaurant feedback text,3.0,0
review sample 4299 with generic restaurant feedback text,3.0,0
review sample 4300 with generic restaurant feedback text,3.0,0
review sample 4301 with generic restaurant feedback text,3.0,0
review sample 4302 with generic restaurant feedback text,3.0,0
review sample 4303 with generic restaurant feedback text,3.0,0
review sample 4304 with generic restaurant feedback text,3.0,0
review sample 4305 with generic restaurant feedback text,3.0,0
review sample 4306 with generic restaurant feedback text,3.0,0
review sample 4307 with generic restaurant feedback text,3.0,0
review sample 4308 with generic restaurant feedback text,3.0,0
review sample 4309 with generic restaurant feedback text,3.0,0
review sample 4310 with generic restaurant feedback text,3.0,0
review sample 4311 with generic restaurant feedback text,3.0,0
review sample 4312 with generic restaurant feedback text,3.0,0
review sample 4313 with generic restaurant feedback text,3.0,0
review sample 4314 with generic restaurant feedback text,3.0,0
review sample 4315 with generic restaurant feedback text,3.0,0
review sample 4316 with generic restaurant feedback text,3.0,0
review sample 4317 with generic restaurant feedback text,3.0,0
review sample 4318 with generic restaurant feedback text,3.0,0
review sample 4319 with generic restaurant feedback text,3.0,0
review sample 4320 with generic restaurant feedback text,3.0,0
review sample 4321 with generic restaurant feedback text,3.0,0
review sample 4322 with generic restaurant feedback text,3.0,0
review sample 4323 with generic restaurant feedback text,3.0,0
review sample 4324 with generic restaurant feedback text,3.0,0
review sample 4325 with generic restaurant feedback text,3.0,0
review sample 4326 with generic restaurant feedback text,3.0,0
review sample 4327 with generic restaurant feedback text,3.0,0
review sample 4328 with generic restaurant feedback text,3.0,0
review sample 4329 with generic restaurant feedback text,3.0,0
review sample 4330 with generic restaurant feedback text,3.0,0
review sample 4331 with generic restaurant feedback text,3.0,0
review sample 4332 with generic restaurant feedback text,3.0,0
review sample 4333 with generic restaurant feedback text,3.0,0
review sample 4334 with generic restaurant feedback text,3.0,0
review sample 4335 with generic restaurant feedback text,3.0,0
review sample 4336 with generic restaurant feedback text,3.0,0
review sample 4337 with generic restaurant feedback text,3.0,0
review sample 4338 with generic restaurant feedback text,3.0,0
review sample 4339 with generic restaurant feedback text,3.0,0
review sample 4340 with generic restaurant feedback text,3.0,0
review sample 4341 with generic restaurant feedback text,3.0,0
review sample 4342 with generic restaurant feedback text,3.0,0
review sample 4343 with generic restaurant feedback text,3.0,0
review sample 4344 with generic restaurant feedback text,3.0,0
review sample 4345 with generic restaurant feedback text,3.0,0
review sample 4346 with generic restaurant feedback text,3.0,0
review sample 4347 with generic restaurant feedback text,3.0,0
review sample 4348 with generic restaurant feedback text,3.0,0
review sample 4349 with generic restaurant feedback text,3.0,0
review sample 4350 with generic restaurant feedback text,3.0,0
review sample 4351 with generic restaurant feedback text,3.0,0
review sample 4352 with generic restaurant feedback text,3.0,0
review sample 4353 with generic restaurant feedback text,3.0,0
review sample 4354 with generic restaurant feedback text,3.0,0
review sample 4355 with generic restaurant feedback text,3.0,0
review sample 4356 with generic restaurant feedback text,3.0,0
review sample 4357 with generic restaurant feedback text,3.0,0
review sample 4358 with generic restaurant feedback text,3.0,0
review sample 4359 with generic restaurant feedback text,3.0,0
review sample 4360 with generic restaurant feedback text,3.0,0
review sample 4361 with generic restaurant feedback text,3.0,0
review sample 4362 with generic restaurant feedback text,3.0,0
review sample 4363 with generic restaurant feedback text,3.0,0
review sample 4364 with generic restaurant feedback text,3.0,0
review sample 4365 with generic restaurant feedback text,3.0,0
review sample 4366 with generic restaurant feedback text,3.0,0
review sample 4367 with generic restaurant feedback text,3.0,0
review sample 4368 with generic restaurant feedback text,3.0,0
review sample 4369 with generic restaurant feedback text,3.0,0
review sample 4370 with generic restaurant feedback text,3.0,0
review sample 4371 with generic restaurant feedback text,3.0,0
review sample 4372 with generic restaurant feedback text,3.0,0
review sample 4373 with generic restaurant feedback text,3.0,0
review sample 4374 with generic restaurant feedback text,3.0,0
review sample 4375 with generic restaurant feedback text,3.0,0
review sample 4376 with generic restaurant feedback text,3.0,0
review sample 4377 with generic restaurant feedback text,3.0,0
review sample 4378 with generic restaurant feedback text,3.0,0
review sample 4379 with generic restaurant feedback text,3.0,0
review sample 4380 with generic restaurant feedback text,3.0,0
review sample 4381 with generic restaurant feedback text,3.0,0
review sample 4382 with generic restaurant feedback text,3.0,0
review sample 4383 with generic restaurant feedback text,3.0,0
review sample 4384 with generic restaurant feedback text,3.0,0
review sample 4385 with generic restaurant feedback text,3.0,0
review sample 4386 with generic restaurant feedback text,3.0,0
review sample 4387 with generic restaurant feedback text,3.0,0
review sample 4388 with generic restaurant feedback text,3.0,0
review sample 4389 with generic restaurant feedback text,3.0,0
review sample 4390 with generic restaurant feedback text,3.0,0
review sample 4391 with generic restaurant feedback text,3.0,0
review sample 4392 with generic restaurant feedback text,3.0,0
review sample 4393 with generic restaurant feedback text,3.0,0
review sample 4394 with generic restaurant feedback text,3.0,0
review sample 4395 with generic restaurant feedback text,3.0,0
review sample 4396 with generic restaurant feedback text,3.0,0
review sample 4397 with generic restaurant feedback text,3.0,0
review sample 4398 with generic restaurant feedback text,3.0,0
review sample 4399 with generic restaurant feedback text,3.0,0
review sample 4400 with generic restaurant feedback text,3.0,0
review sample 4401 with generic restaurant feedback text,3.0,0
review sample 4402 with generic restaurant feedback text,3.0,0
review sample 4403 with generic restaurant feedback text,3.0,0
review sample 4404 with generic restaurant feedback text,3.0,0
review sample 4405 with generic restaurant feedback text,3.0,0
review sample 4406 with generic restaurant feedback text,3.0,0
review sample 4407 with generic restaurant feedback text,3.0,0
review sample 4408 with generic restaurant feedback text,3.0,0
review sample 4409 with generic restaurant feedback text,3.0,0
review sample 4410 with generic restaurant feedback text,3.0,0
review sample 4411 with generic restaurant feedback text,3.0,0
review sample 4412 with generic restaurant feedback text,3.0,0
review sample 4413 with generic restaurant feedback text,3.0,0
review sample 4414 with generic restaurant feedback text,3.0,0
review sample 4415 with generic restaurant feedback text,3.0,0
review sample 4416 with generic restaurant feedback text,3.0,0
review sample 4417 with generic restaurant feedback text,3.0,0
review sample 4418 with generic restaurant feedback text,3.0,0
review sample 4419 with generic restaurant feedback text,3.0,0
review sample 4420 with generic restaurant feedback text,3.0,0
review sample 4421 with generic restaurant feedback text,3.0,0
review sample 4422 with generic restaurant feedback text,3.0,0
review sample 4423 with generic restaurant feedback text,3.0,0
review sample 4424 with generic restaurant feedback text,3.0,0
review sample 4425 with generic restaurant feedback text,3.0,0
review sample 4426 with generic restaurant feedback text,3.0,0
review sample 4427 with generic restaurant feedback text,3.0,0
review sample 4428 with generic restaurant feedback text,3.0,0
review sample 4429 with generic restaurant feedback text,3.0,0
review sample 4430 with generic restaurant feedback text,3.0,0
review sample 4431 with generic restaurant feedback text,3.0,0
review sample 4432 with generic restaurant feedback text,3.0,0
review sample 4433 with generic restaurant feedback text,3.0,0
review sample 4434 with generic restaurant feedback text,3.0,0
review sample 4435 with generic restaurant feedback text,3.0,0
review sample 4436 with generic restaurant feedback text,3.0,0
review sample 4437 with generic restaurant feedback text,3.0,0
review sample 4438 with generic restaurant feedback text,3.0,0
review sample 4439 with generic restaurant feedback text,3.0,0
review sample 4440 with generic restaurant feedback text,3.0,0
review sample 4441 with generic restaurant feedback text,3.0,0
review sample 4442 with generic restaurant feedback text,3.0,0
review sample 4443 with generic restaurant feedback text,3.0,0
review sample 4444 with generic restaurant feedback text,3.0,0
review sample 4445 with generic restaurant feedback text,3.0,0
review sample 4446 with generic restaurant feedback text,3.0,0
review sample 4447 with generic restaurant feedback text,3.0,0
review sample 4448 with generic restaurant feedback text,3.0,0
review sample 4449 with generic restaurant feedback text,3.0,0
review sample 4450 with generic restaurant feedback text,3.0,0
review sample 4451 with generic restaurant feedback text,3.0,0
review sample 4452 with generic restaurant feedback text,3.0,0
review sample 4453 with generic restaurant feedback text,3.0,0
review sample 4454 with generic restaurant feedback text,3.0,0
review sample 4455 with generic restaurant feedback text,3.0,0
review sample 4456 with generic restaurant feedback text,3.0,0
review sample 4457 with generic restaurant feedback text,3.0,0
review sample 4458 with generic restaurant feedback text,3.0,0
review sample 4459 with generic restaurant feedback text,3.0,0
review sample 4460 with generic restaurant feedback text,3.0,0
review sample 4461 with generic restaurant feedback text,3.0,0
review sample 4462 with generic restaurant feedback text,3.0,0
review sample 4463 with generic restaurant feedback text,3.0,0
review sample 4464 with generic restaurant feedback text,3.0,0
review sample 4465 with generic restaurant feedback text,3.0,0
review sample 4466 with generic restaurant feedback text,3.0,0
review sample 4467 with generic restaurant feedback text,3.0,0
review sample 4468 with generic restaurant feedback text,3.0,0
review sample 4469 with generic restaurant feedback text,3.0,0
review sample 4470 with generic restaurant feedback text,3.0,0
review sample 4471 with generic restaurant feedback text,3.0,0
review sample 4472 with generic restaurant feedback text,3.0,0
review sample 4473 with generic restaurant feedback text,3.0,0
review sample 4474 with generic restaurant feedback text,3.0,0
review sample 4475 with generic restaurant feedback text,3.0,0
review sample 4476 with generic restaurant feedback text,3.0,0
review sample 4477 with generic restaurant feedback text,3.0,0
review sample 4478 with generic restaurant feedback text,3.0,0
review sample 4479 with generic restaurant feedback text,3.0,0
review sample 4480 with generic restaurant feedback text,3.0,0
review sample 4481 with generic restaurant feedback text,3.0,0
review sample 4482 with generic restaurant feedback text,3.0,0
review sample 4483 with generic restaurant feedback text,3.0,0
review sample 4484 with generic restaurant feedback text,3.0,0
review sample 4485 with generic restaurant feedback text,3.0,0
review sample 4486 with generic restaurant feedback text,3.0,0
review sample 4487 with generic restaurant feedback text,3.0,0
review sample 4488 with generic restaurant feedback text,3.0,0
review sample 4489 with generic restaurant feedback text,3.0,0
review sample 4490 with generic restaurant feedback text,3.0,0
review sample 4491 with generic restaurant feedback text,3.0,0
review sample 4492 with generic restaurant feedback text,3.0,0
review sample 4493 with generic restaurant feedback text,3.0,0
review sample 4494 with generic restaurant feedback text,3.0,0
review sample 4495 with generic restaurant feedback text,3.0,0
review sample 4496 with generic restaurant feedback text,3.0,0
